time_utc,time_utc_plus_03,kind,actor,number,sha,direct_pr,title
2026-06-23T11:10:13+00:00,2026-06-23T14:10:13+03:00,pr_created,unidel2035,3636,,yes,fix(atex): планирование — дефекты раскладки/округления/прогресса (#3635 п.1–4)
2026-06-23T12:07:42+00:00,2026-06-23T15:07:42+03:00,pr_merged,unidel2035,3636,,yes,fix(atex): планирование — дефекты раскладки/округления/прогресса (#3635 п.1–4)
2026-06-23T12:07:42+00:00,2026-06-23T15:07:42+03:00,commit,unidel2035,,5f15a77c,,fix(atex): планирование — дефекты раскладки/округления/прогресса (#3635 п.1–4) (#3636)
2026-06-23T12:15:34+00:00,2026-06-23T15:15:34+03:00,pr_created,unidel2035,3637,,yes,"feat(atex): разрыв задания — настройка в хвосте дня N, резка с дня N+1 (#3635 п.5)"
2026-06-23T12:16:54+00:00,2026-06-23T15:16:54+03:00,issue,ideav,3638,,,templates/atex Сделать рабочее место - диаграмму ганнта по Задание в производство
2026-06-23T12:33:21+00:00,2026-06-23T15:33:21+03:00,issue,ideav,3639,,,"download/atex/js/slitter.js В секцию Раскладка ножей (35 полос) справа внизу добавить Остаток, мм - сколько ширины уйдет в отходы"
2026-06-23T12:45:16+00:00,2026-06-23T15:45:16+03:00,issue,ideav,3640,,,"download/atex/js/slitter.js Кнопку Начать убрать, оставить: Наладка, Перерыв, Прекратить - показывать их все"
2026-06-23T12:45:21+00:00,2026-06-23T15:45:21+03:00,pr_created,unidel2035,3641,,yes,"feat(atex): слиттер — «Остаток, мм» в раскладке ножей (#3639)"
2026-06-23T12:46:36+00:00,2026-06-23T15:46:36+03:00,commit,unidel2035,,e5fd5a3b,,"feat(atex): слиттер — «Остаток, мм» в раскладке ножей (#3639) (#3641)"
2026-06-23T12:46:37+00:00,2026-06-23T15:46:37+03:00,pr_merged,unidel2035,3641,,yes,"feat(atex): слиттер — «Остаток, мм» в раскладке ножей (#3639)"
2026-06-23T12:48:37+00:00,2026-06-23T15:48:37+03:00,commit,unidel2035,,f6ca9fab,,"feat(atex): разрыв задания — настройка в хвосте дня N, резка с дня N+1 (#3635 п.5) (#3637)"
2026-06-23T12:48:38+00:00,2026-06-23T15:48:38+03:00,pr_merged,unidel2035,3637,,yes,"feat(atex): разрыв задания — настройка в хвосте дня N, резка с дня N+1 (#3635 п.5)"
2026-06-23T13:01:42+00:00,2026-06-23T16:01:42+03:00,pr_created,unidel2035,3642,,yes,"feat(atex): пульт слиттера — убрать «Начать», всегда показывать Наладка/Перерыв/Прекратить (#3640)"
2026-06-23T13:02:35+00:00,2026-06-23T16:02:35+03:00,commit,unidel2035,,acdaf1fb,,"feat(atex): пульт слиттера — убрать «Начать», всегда показывать Наладка/Перерыв/Прекратить (#3640) (#3642)"
2026-06-23T13:02:36+00:00,2026-06-23T16:02:36+03:00,pr_merged,unidel2035,3642,,yes,"feat(atex): пульт слиттера — убрать «Начать», всегда показывать Наладка/Перерыв/Прекратить (#3640)"
2026-06-23T13:06:27+00:00,2026-06-23T16:06:27+03:00,issue,unidel2035,3643,,,"slitter.js Раскладка ножей — «Остаток, мм» (.atex-sl-cm-waste) и легенда (.atex-sl-cm-legend) должны быть на одном уровне"
2026-06-23T13:10:54+00:00,2026-06-23T16:10:54+03:00,pr_created,unidel2035,3644,,yes,"fix(atex): слиттер — легенда и «Остаток, мм» в одном ряду (#3643)"
2026-06-23T13:13:20+00:00,2026-06-23T16:13:20+03:00,pr_created,unidel2035,3645,,yes,feat(atex): диаграмма Ганта по заданиям в производство + deep-link в планирование (#3638)
2026-06-23T13:14:27+00:00,2026-06-23T16:14:27+03:00,issue,ideav,3646,,,download/atex/js/slitter.js Доработки
2026-06-23T13:15:13+00:00,2026-06-23T16:15:13+03:00,pr_merged,unidel2035,3644,,yes,"fix(atex): слиттер — легенда и «Остаток, мм» в одном ряду (#3643)"
2026-06-23T13:15:13+00:00,2026-06-23T16:15:13+03:00,commit,unidel2035,,736d807a,,"fix(atex): слиттер — легенда и «Остаток, мм» в одном ряду (#3643) (#3644)"
2026-06-23T13:15:38+00:00,2026-06-23T16:15:38+03:00,commit,unidel2035,,6dbabac5,,feat(atex): диаграмма Ганта по заданиям + deep-link в планирование (#3638) (#3645)
2026-06-23T13:15:39+00:00,2026-06-23T16:15:39+03:00,pr_merged,unidel2035,3645,,yes,feat(atex): диаграмма Ганта по заданиям в производство + deep-link в планирование (#3638)
2026-06-23T13:28:44+00:00,2026-06-23T16:28:44+03:00,pr_created,unidel2035,3647,,yes,feat(atex): пульт слиттера — карточки очереди и порядок завершённых (#3646)
2026-06-23T13:42:08+00:00,2026-06-23T16:42:08+03:00,issue,ideav,3648,,,https://github.com/ideav/crm/pull/3645 Исправления
2026-06-23T13:47:27+00:00,2026-06-23T16:47:27+03:00,issue,ideav,3649,,,download/atex/js/production-planning.js Я добавил одно задание в выбранный день. Зачем он полез пересчитывать вообще всё?
2026-06-23T13:53:19+00:00,2026-06-23T16:53:19+03:00,issue,unidel2035,3650,,,slitter.js — добавить тип события «Пропуск» (пропуск задания)
2026-06-23T13:54:43+00:00,2026-06-23T16:54:43+03:00,pr_created,unidel2035,3651,,yes,feat(atex): пульт слиттера — тип события «Пропуск» (пропуск задания) (#3650)
2026-06-23T13:55:21+00:00,2026-06-23T16:55:21+03:00,issue,ideav,3652,,,download/atex/js/production-planning.js Отображение в неверной дате
2026-06-23T14:00:16+00:00,2026-06-23T17:00:16+03:00,pr_merged,unidel2035,3651,,yes,feat(atex): пульт слиттера — тип события «Пропуск» (пропуск задания) (#3650)
2026-06-23T14:00:16+00:00,2026-06-23T17:00:16+03:00,commit,unidel2035,,709c90fd,,feat(atex): пульт слиттера — тип события «Пропуск» (пропуск задания) (#3650) (#3651)
2026-06-23T14:00:34+00:00,2026-06-23T17:00:34+03:00,pr_merged,unidel2035,3647,,yes,feat(atex): пульт слиттера — карточки очереди и порядок завершённых (#3646)
2026-06-23T14:00:34+00:00,2026-06-23T17:00:34+03:00,commit,unidel2035,,692c4bd7,,feat(atex): пульт слиттера — карточки очереди и порядок завершённых (#3646) (#3647)
2026-06-23T14:01:36+00:00,2026-06-23T17:01:36+03:00,pr_created,unidel2035,3653,,yes,"fix(atex): диаграмма Ганта — компактный вид, группировка по станку, упаковка встык (#3648)"
2026-06-23T14:02:30+00:00,2026-06-23T17:02:30+03:00,commit,unidel2035,,6d3c8713,,"fix(atex): диаграмма Ганта — компактный вид, группировка по станку, упаковка встык (#3648) (#3653)"
2026-06-23T14:02:31+00:00,2026-06-23T17:02:31+03:00,pr_merged,unidel2035,3653,,yes,"fix(atex): диаграмма Ганта — компактный вид, группировка по станку, упаковка встык (#3648)"
2026-06-23T14:12:03+00:00,2026-06-23T17:12:03+03:00,issue,ideav,3654,,,"templates/atex/cut-gantt.html Добавь вертикальные деления каждый час пунктиром и чуть пожирнее в 8, 12 часов и 18 часов"
2026-06-23T14:13:46+00:00,2026-06-23T17:13:46+03:00,pr_merged,unidel2035,3451,,yes,feat(atex): лимит «Максимального запаса» при планировании резок (#3445)
2026-06-23T14:13:46+00:00,2026-06-23T17:13:46+03:00,commit,unidel2035,,6a8c750a,,feat(atex): лимит «Максимального запаса» при планировании резок (#3445) (#3451)
2026-06-23T14:21:19+00:00,2026-06-23T17:21:19+03:00,pr_created,unidel2035,3655,,yes,"feat(atex): диаграмма Ганта — часовые деления, пожирнее в 8/12/18 (#3654)"
2026-06-23T14:23:50+00:00,2026-06-23T17:23:50+03:00,commit,unidel2035,,f31b7ebe,,"feat(atex): диаграмма Ганта — часовые деления, пожирнее в 8/12/18 (#3654) (#3655)"
2026-06-23T14:23:51+00:00,2026-06-23T17:23:51+03:00,pr_merged,unidel2035,3655,,yes,"feat(atex): диаграмма Ганта — часовые деления, пожирнее в 8/12/18 (#3654)"
2026-06-23T14:24:36+00:00,2026-06-23T17:24:36+03:00,pr_created,unidel2035,3656,,yes,fix(atex): планирование — привязка заданий к их «Дате план» (отображение #3652 + генерация #3658)
2026-06-23T14:25:07+00:00,2026-06-23T17:25:07+03:00,commit,unidel2035,,7db99dfb,,fix(atex): планирование — задания в неверной дате при ДИАПАЗОНЕ дат (#3652) (#3656)
2026-06-23T14:25:08+00:00,2026-06-23T17:25:08+03:00,pr_merged,unidel2035,3656,,yes,fix(atex): планирование — привязка заданий к их «Дате план» (отображение #3652 + генерация #3658)
2026-06-23T14:30:03+00:00,2026-06-23T17:30:03+03:00,issue,ideav,3657,,,https://github.com/ideav/crm/pull/3655 Как будто все бары в разном масштабе и нет вертикальных полос каждый час
2026-06-23T14:35:16+00:00,2026-06-23T17:35:16+03:00,issue,ideav,3658,,,download/atex/js/production-planning.js Почему опять лезешь в историю?
2026-06-23T14:51:07+00:00,2026-06-23T17:51:07+03:00,pr_created,unidel2035,3659,,yes,fix(atex): планирование — генерация не утаскивает историю в выбранную дату (#3658)
2026-06-23T14:51:59+00:00,2026-06-23T17:51:59+03:00,pr_merged,unidel2035,3659,,yes,fix(atex): планирование — генерация не утаскивает историю в выбранную дату (#3658)
2026-06-23T14:51:59+00:00,2026-06-23T17:51:59+03:00,commit,unidel2035,,85cbc8ac,,fix(atex): планирование — генерация не утаскивает историю в выбранную дату (#3658) (#3659)
2026-06-23T14:59:33+00:00,2026-06-23T17:59:33+03:00,issue,ideav,3660,,,https://github.com/ideav/crm/pull/3659 Теперь перепланирование в будущем
2026-06-23T15:08:36+00:00,2026-06-23T18:08:36+03:00,pr_created,unidel2035,3661,,yes,fix(atex): планирование — генерация не перепланирует чужие даты (#3660)
2026-06-23T15:15:42+00:00,2026-06-23T18:15:42+03:00,pr_created,unidel2035,3662,,yes,fix(atex): диаграмма Ганта — часовая сетка на всю смену 08:00–18:00 (#3657)
2026-06-23T15:18:50+00:00,2026-06-23T18:18:50+03:00,commit,unidel2035,,5bdd10df,,fix(atex): диаграмма Ганта — часовая сетка на всю смену 08:00–18:00 (#3657) (#3662)
2026-06-23T15:18:51+00:00,2026-06-23T18:18:51+03:00,pr_merged,unidel2035,3662,,yes,fix(atex): диаграмма Ганта — часовая сетка на всю смену 08:00–18:00 (#3657)
2026-06-23T15:19:06+00:00,2026-06-23T18:19:06+03:00,pr_merged,unidel2035,3661,,yes,fix(atex): планирование — генерация не перепланирует чужие даты (#3660)
2026-06-23T15:19:06+00:00,2026-06-23T18:19:06+03:00,commit,unidel2035,,5fbedb20,,fix(atex): планирование — генерация не перепланирует чужие даты (#3660) (#3661)
2026-06-23T15:26:22+00:00,2026-06-23T18:26:22+03:00,issue,unidel2035,3664,,,"Планирование: при смене «По (дата плана, до)» подтягивать «С» к «По», если «С» оказалась позже"
2026-06-23T15:26:44+00:00,2026-06-23T18:26:44+03:00,pr_created,unidel2035,3665,,yes,"fix(atex): планирование — при смене «По» подтягивать «С» к «По», если «С» позже (#3664)"
2026-06-23T15:27:11+00:00,2026-06-23T18:27:11+03:00,issue,ideav,3666,,,download/atex/js/production-planning.js Почему запихнул идентичные конфигурации ножей на разные станки?
2026-06-23T15:39:33+00:00,2026-06-23T18:39:33+03:00,pr_created,unidel2035,3667,,yes,fix(atex): планирование — одинаковый набор ножей на один станок (#3666)
2026-06-23T15:39:45+00:00,2026-06-23T18:39:45+03:00,pr_merged,unidel2035,3665,,yes,"fix(atex): планирование — при смене «По» подтягивать «С» к «По», если «С» позже (#3664)"
2026-06-23T15:39:45+00:00,2026-06-23T18:39:45+03:00,commit,unidel2035,,66a405cf,,"fix(atex): планирование — при смене «По» подтягивать «С» к «По», если «С» позже (#3664) (#3665)"
2026-06-23T16:30:28+00:00,2026-06-23T19:30:28+03:00,commit,unidel2035,,62c6ddc4,,fix(atex): планирование — одинаковый набор ножей на ОДИН станок (#3666) (#3667)
2026-06-23T16:30:29+00:00,2026-06-23T19:30:29+03:00,pr_merged,unidel2035,3667,,yes,fix(atex): планирование — одинаковый набор ножей на один станок (#3666)
2026-06-23T18:27:15+00:00,2026-06-23T21:27:15+03:00,issue,ideav,3668,,,templates/atex/cut-gantt.html Дефекты и доработки
2026-06-23T18:36:35+00:00,2026-06-23T21:36:35+03:00,issue,ideav,3669,,,download/atex/js/production-planning.js Доработки 23.06
2026-06-23T18:44:04+00:00,2026-06-23T21:44:04+03:00,issue,ideav,3670,,,"download/atex/js/slitter.js Если ""Резка ожидает предыдущую в очереди"", то кнопки управления должны быть скрыты"
2026-06-23T18:48:44+00:00,2026-06-23T21:48:44+03:00,pr_created,unidel2035,3671,,yes,"fix(atex): скрывать кнопки управления у резки, ожидающей предыдущую в очереди (#3670)"
2026-06-23T19:00:14+00:00,2026-06-23T22:00:14+03:00,pr_created,unidel2035,3672,,yes,"fix(atex): диаграмма Ганта — реальное время, намотка, сетка, фикс колонки (#3668)"
2026-06-23T19:27:02+00:00,2026-06-23T22:27:02+03:00,issue,ideav,3673,,,download/atex/js/production-planning.js При удалении задания был сбой - на Партия ГП в его подчиненной таблице есть ссылка
2026-06-23T19:29:32+00:00,2026-06-23T22:29:32+03:00,commit,unidel2035,,ac78a85a,,"fix(atex): скрывать кнопки управления у резки, ожидающей предыдущую в очереди (#3670) (#3671)"
2026-06-23T19:29:33+00:00,2026-06-23T22:29:33+03:00,pr_merged,unidel2035,3671,,yes,"fix(atex): скрывать кнопки управления у резки, ожидающей предыдущую в очереди (#3670)"
2026-06-23T19:29:47+00:00,2026-06-23T22:29:47+03:00,pr_merged,unidel2035,3672,,yes,"fix(atex): диаграмма Ганта — реальное время, намотка, сетка, фикс колонки (#3668)"
2026-06-23T19:29:47+00:00,2026-06-23T22:29:47+03:00,commit,unidel2035,,f7375201,,"fix(atex): диаграмма Ганта — реальное время, намотка, сетка, фикс колонки (#3668) (#3672)"
2026-06-23T19:39:50+00:00,2026-06-23T22:39:50+03:00,issue,unidel2035,3674,,,download/atex/js/slitter.js Реальная миграция чтений на report/ (loadCuts/loadShiftEvents/loadSlitters) — доводка #3623
2026-06-23T19:41:42+00:00,2026-06-23T22:41:42+03:00,issue,ideav,3675,,,templates/atex/cut-gantt.html Доработки 2
2026-06-23T20:07:54+00:00,2026-06-23T23:07:54+03:00,pr_created,unidel2035,3676,,yes,feat(atex): слиттер — чтения через защищённый слой report/ (#3674)
2026-06-23T20:17:40+00:00,2026-06-23T23:17:40+03:00,pr_created,unidel2035,3677,,yes,fix(atex): планирование — настройка ножей первой задачи + станок в переносе (#3669)
2026-06-23T20:28:41+00:00,2026-06-23T23:28:41+03:00,pr_merged,unidel2035,3676,,yes,feat(atex): слиттер — чтения через защищённый слой report/ (#3674)
2026-06-23T20:28:41+00:00,2026-06-23T23:28:41+03:00,commit,unidel2035,,62a75dde,,feat(atex): слиттер — чтения через защищённый слой report/ (#3674) (#3676)
2026-06-23T20:28:57+00:00,2026-06-23T23:28:57+03:00,pr_merged,unidel2035,3677,,yes,fix(atex): планирование — настройка ножей первой задачи + станок в переносе (#3669)
2026-06-23T20:28:57+00:00,2026-06-23T23:28:57+03:00,commit,unidel2035,,dc0fa786,,fix(atex): планирование — настройка ножей первой задачи + станок в переносе (#3669) (#3677)
2026-06-23T21:35:48+00:00,2026-06-24T00:35:48+03:00,pr_created,unidel2035,3678,,yes,"fix(atex): диаграмма Ганта — кол-во резок, обрезка сырья, сегменты наладки, читаемые подписи (#3675)"
2026-06-23T21:38:44+00:00,2026-06-24T00:38:44+03:00,commit,unidel2035,,a3c5f627,,"fix(atex): диаграмма Ганта — кол-во резок, обрезка сырья, сегменты наладки, читаемые подписи (#3675) (#3678)"
2026-06-23T21:38:45+00:00,2026-06-24T00:38:45+03:00,pr_merged,unidel2035,3678,,yes,"fix(atex): диаграмма Ганта — кол-во резок, обрезка сырья, сегменты наладки, читаемые подписи (#3675)"
2026-06-23T22:07:50+00:00,2026-06-24T01:07:50+03:00,issue,ideav,3679,,,templates/atex/cut-gantt.html Картинки вообще не соответствуют друг другу
2026-06-24T05:35:21+00:00,2026-06-24T08:35:21+03:00,issue,ideav,3680,,,"templates/atex/cut-gantt.html  Подпись .atex-cg-bar-main должна содержать полное время выполнения задания, а не только саму резку"
2026-06-24T05:40:57+00:00,2026-06-24T08:40:57+03:00,pr_created,unidel2035,3681,,yes,fix(atex): Гант — подпись бара показывает всё окно задания (наладка+резка) (#3680)
2026-06-24T05:42:12+00:00,2026-06-24T08:42:12+03:00,commit,unidel2035,,cea9b9a8,,fix(atex): Гант — подпись бара показывает всё окно задания (наладка+резка) (#3680) (#3681)
2026-06-24T05:42:13+00:00,2026-06-24T08:42:13+03:00,pr_merged,unidel2035,3681,,yes,fix(atex): Гант — подпись бара показывает всё окно задания (наладка+резка) (#3680)
2026-06-24T05:53:43+00:00,2026-06-24T08:53:43+03:00,issue,ideav,3682,,,"templates/atex/orders.html Проверить, что данные qty сохраняются в колонку Заказанное количество - исправить, если не так"
2026-06-24T06:30:21+00:00,2026-06-24T09:30:21+03:00,issue,ideav,3683,,,templates/atex/cut-gantt.html Сделать по умолчанию период День
2026-06-24T06:41:49+00:00,2026-06-24T09:41:49+03:00,issue,ideav,3684,,,https://github.com/ideav/crm/tree/main/templates/atex сравни планирование в БД ateh и в этой таблице
2026-06-24T06:45:11+00:00,2026-06-24T09:45:11+03:00,pr_created,unidel2035,3685,,yes,fix(atex): заказы — qty сохраняется в «Заказанное количество» через _m_save (#3682)
2026-06-24T06:49:32+00:00,2026-06-24T09:49:32+03:00,issue,ideav,3686,,,download/atex/js/production-planning.js Ширина джамбо в таблице Фактическая ширина резки сравнивать с полем Номинальная ширина таблицы Вид сырья
2026-06-24T06:49:50+00:00,2026-06-24T09:49:50+03:00,pr_created,unidel2035,3687,,yes,fix(atex): Гант — период по умолчанию «День» (#3683)
2026-06-24T06:55:18+00:00,2026-06-24T09:55:18+03:00,pr_merged,unidel2035,3685,,yes,fix(atex): заказы — qty сохраняется в «Заказанное количество» через _m_save (#3682)
2026-06-24T06:55:18+00:00,2026-06-24T09:55:18+03:00,commit,unidel2035,,d32d1604,,fix(atex): заказы — qty сохраняется в первую колонку «Заказанное количество» через _m_save (#3682) (#3685)
2026-06-24T06:55:35+00:00,2026-06-24T09:55:35+03:00,commit,unidel2035,,858599ce,,fix(atex): Гант — период по умолчанию «День» (#3683) (#3687)
2026-06-24T06:55:36+00:00,2026-06-24T09:55:36+03:00,pr_merged,unidel2035,3687,,yes,fix(atex): Гант — период по умолчанию «День» (#3683)
2026-06-24T07:04:12+00:00,2026-06-24T10:04:12+03:00,issue,ideav,3688,,,"download/atex/js/production-planning.js В первом задании дня нужно бронировать время на установку сырья, если с предыдущего дня осталось не то же самое"
2026-06-24T07:04:59+00:00,2026-06-24T10:04:59+03:00,pr_created,unidel2035,3689,,yes,fix(atex): условие j= фактической ширины сверять с «Номинальной шириной» (#3686)
2026-06-24T08:31:14+00:00,2026-06-24T11:31:14+03:00,pr_created,unidel2035,3690,,yes,fix(atex): первая резка — заправка станка (prev_cut_setup) + лидер в конце (#3688)
2026-06-24T08:57:17+00:00,2026-06-24T11:57:17+03:00,issue,ideav,3691,,,"download/atex/js/production-planning.js Ошибка при удалении заданий - есть обеспечение, ссылающееся на Партия ГП под этим заданием"
2026-06-24T08:57:41+00:00,2026-06-24T11:57:41+03:00,commit,unidel2035,,60d1fcd2,,fix(atex): условие j= фактической ширины сверять с «Номинальной шириной» (#3686) (#3689)
2026-06-24T08:57:42+00:00,2026-06-24T11:57:42+03:00,pr_merged,unidel2035,3689,,yes,fix(atex): условие j= фактической ширины сверять с «Номинальной шириной» (#3686)
2026-06-24T09:22:22+00:00,2026-06-24T12:22:22+03:00,pr_created,unidel2035,3692,,yes,"fix(atex): обеспечения удаляемой резки из this.supplies, не из 81463 (#3691)"
2026-06-24T09:42:59+00:00,2026-06-24T12:42:59+03:00,pr_merged,unidel2035,3690,,yes,fix(atex): первая резка — заправка станка (prev_cut_setup) + лидер в конце (#3688)
2026-06-24T09:42:59+00:00,2026-06-24T12:42:59+03:00,commit,unidel2035,,b7e6c2dc,,"fix(atex): первая резка дня — заправка станка + лидер в конце, формат тайминга (#3688) (#3690)"
2026-06-24T09:43:16+00:00,2026-06-24T12:43:16+03:00,pr_merged,unidel2035,3692,,yes,"fix(atex): обеспечения удаляемой резки из this.supplies, не из 81463 (#3691)"
2026-06-24T09:43:16+00:00,2026-06-24T12:43:16+03:00,commit,unidel2035,,0c019527,,"fix(atex): обеспечения удаляемой резки — из this.supplies, а не из отчёта 81463 (#3691) (#3692)"
2026-06-24T10:04:25+00:00,2026-06-24T13:04:25+03:00,issue,ideav,3693,,,"templates/atex/cut-gantt.html Исправь расчет замены сырья/намотки и ножей, как в download/atex/js/production-planning.js"
2026-06-24T10:15:06+00:00,2026-06-24T13:15:06+03:00,pr_created,unidel2035,3694,,yes,"fix(atex): Гант — наладка первой резки от заправки станка (prev_cut_setup), как в планировщике (#3693)"
2026-06-24T16:17:51+00:00,2026-06-24T19:17:51+03:00,commit,unidel2035,,cd2a0a63,,"fix(atex): Гант — наладка первой резки от заправки станка (prev_cut_setup), как в планировщике (#3693) (#3694)"
2026-06-24T16:17:52+00:00,2026-06-24T19:17:52+03:00,pr_merged,unidel2035,3694,,yes,"fix(atex): Гант — наладка первой резки от заправки станка (prev_cut_setup), как в планировщике (#3693)"
2026-06-24T17:43:36+00:00,2026-06-24T20:43:36+03:00,issue,ideav,3696,,,"templates/atex/production-planning.html Приклеить .atex-pp-link сверху, чтобы не уезжал при скролле"
2026-06-24T18:00:21+00:00,2026-06-24T21:00:21+03:00,pr_created,unidel2035,3697,,yes,fix(atex): приклеить панель .atex-pp-link к верху при прокрутке (#3696)
2026-06-24T18:50:26+00:00,2026-06-24T21:50:26+03:00,pr_merged,unidel2035,3697,,yes,fix(atex): приклеить панель .atex-pp-link к верху при прокрутке (#3696)
2026-06-24T18:50:26+00:00,2026-06-24T21:50:26+03:00,commit,unidel2035,,fb3fab2c,,fix(atex): приклеить панель .atex-pp-link к верху при прокрутке (#3696) (#3697)
2026-06-24T18:54:00+00:00,2026-06-24T21:54:00+03:00,issue,ideav,3698,,,templates/atex/production-planning.html Хранить длительность активностей
2026-06-24T19:34:14+00:00,2026-06-24T22:34:14+03:00,pr_created,unidel2035,3699,,yes,feat(atex): хранить активности переналадки и брать их в Ганте (#3698)
2026-06-24T19:45:27+00:00,2026-06-24T22:45:27+03:00,pr_merged,unidel2035,3699,,yes,feat(atex): хранить активности переналадки и брать их в Ганте (#3698)
2026-06-24T19:45:27+00:00,2026-06-24T22:45:27+03:00,commit,unidel2035,,ba5cdc58,,feat(atex): хранить активности переналадки и брать их в Ганте (#3698) (#3699)
2026-06-24T19:59:27+00:00,2026-06-24T22:59:27+03:00,issue,ideav,3700,,,"https://github.com/ideav/crm/issues/3698 Заполнять также поле ""Резка и Лидер"" - суммарное время этих активностей"
2026-06-24T20:12:32+00:00,2026-06-24T23:12:32+03:00,pr_created,unidel2035,3701,,yes,feat(atex): поле «Резка и Лидер» (намотка+лидер) и сегмент Ганта по нему (#3700)
2026-06-24T20:29:27+00:00,2026-06-24T23:29:27+03:00,commit,unidel2035,,c620c890,,feat(atex): поле «Резка и Лидер» (намотка+лидер) и сегмент Ганта по нему (#3700) (#3701)
2026-06-24T20:29:28+00:00,2026-06-24T23:29:28+03:00,pr_merged,unidel2035,3701,,yes,feat(atex): поле «Резка и Лидер» (намотка+лидер) и сегмент Ганта по нему (#3700)
2026-06-24T20:58:10+00:00,2026-06-24T23:58:10+03:00,issue,ideav,3702,,,"https://github.com/ideav/crm/pull/3701 Для задания в таблице заполнено Сырье и намотка, хотя в плане его нет"
2026-06-24T21:10:10+00:00,2026-06-25T00:10:10+03:00,pr_created,unidel2035,3703,,yes,fix(atex): не заполнять «Сырье/намотка» вопреки плану (#3702)
2026-06-24T21:22:29+00:00,2026-06-25T00:22:29+03:00,commit,unidel2035,,77c88635,,fix(atex): не заполнять «Сырье/намотка» вопреки плану (#3702) (#3703)
2026-06-24T21:22:30+00:00,2026-06-25T00:22:30+03:00,pr_merged,unidel2035,3703,,yes,fix(atex): не заполнять «Сырье/намотка» вопреки плану (#3702)
2026-06-25T06:27:01+00:00,2026-06-25T09:27:01+03:00,issue,ideav,3704,,,"templates/atex/cut-gantt.html Сделать кнопки изменения масштаба по горизонтали, но не уменьшать меньше ширины экрана"
2026-06-25T06:33:05+00:00,2026-06-25T09:33:05+03:00,issue,ideav,3705,,,"templates/atex/cut-gantt.html Время окончания задания на правом скрине - в ганте - меньше на несколько минут, чем в плане слева"
2026-06-25T08:27:56+00:00,2026-06-25T11:27:56+03:00,issue,ideav,3706,,,templates/atex/production-planning.html При планировании не должно быть отходов вне допуска - минимизировать их при подборе
2026-06-25T08:34:35+00:00,2026-06-25T11:34:35+03:00,pr_created,unidel2035,3707,,yes,fix(atex): Гант — масштаб по горизонтали (#3704) и устранён разрыв на лидер (#3705)
2026-06-25T08:38:22+00:00,2026-06-25T11:38:22+03:00,commit,unidel2035,,658ca1d8,,fix(atex): Гант — масштаб по горизонтали (#3704) и устранён разрыв на лидер (#3705) (#3707)
2026-06-25T08:38:23+00:00,2026-06-25T11:38:23+03:00,pr_merged,unidel2035,3707,,yes,fix(atex): Гант — масштаб по горизонтали (#3704) и устранён разрыв на лидер (#3705)
2026-06-25T08:43:30+00:00,2026-06-25T11:43:30+03:00,issue,ideav,3708,,,"Теперь многие задания заканчиваются позже, чем начинаются следующие"
2026-06-25T08:47:40+00:00,2026-06-25T11:47:40+03:00,pr_created,unidel2035,3710,,yes,fix(atex): отход вне допуска — сигнал на кнопке «Полосы» + минимизация при подборе (#3706)
2026-06-25T08:50:11+00:00,2026-06-25T11:50:11+03:00,commit,unidel2035,,ed68ea0c,,fix(atex): кнопка «Полосы» светло-красная при отходе вне допуска (#3706) (#3710)
2026-06-25T08:50:12+00:00,2026-06-25T11:50:12+03:00,pr_merged,unidel2035,3710,,yes,fix(atex): отход вне допуска — сигнал на кнопке «Полосы» + минимизация при подборе (#3706)
2026-06-25T09:16:06+00:00,2026-06-25T12:16:06+03:00,pr_created,unidel2035,3711,,yes,fix(atex): минимизировать отход при подборе — seed «1 заказ = 1 резка» (#3706)
2026-06-25T09:18:32+00:00,2026-06-25T12:18:32+03:00,pr_merged,unidel2035,3711,,yes,fix(atex): минимизировать отход при подборе — seed «1 заказ = 1 резка» (#3706)
2026-06-25T09:18:32+00:00,2026-06-25T12:18:32+03:00,commit,unidel2035,,689b6fb1,,fix(atex): минимизировать отход при подборе — seed «1 заказ = 1 резка» (#3706) (#3711)
2026-06-25T09:19:53+00:00,2026-06-25T12:19:53+03:00,pr_created,unidel2035,3712,,yes,fix(atex): Гант — задания не налезают на следующие (округление длительностей) (#3708)
2026-06-25T09:26:45+00:00,2026-06-25T12:26:45+03:00,commit,unidel2035,,907d7aab,,fix(atex): Гант — задания не налезают на следующие (округление длительностей) (#3708) (#3712)
2026-06-25T09:26:46+00:00,2026-06-25T12:26:46+03:00,pr_merged,unidel2035,3712,,yes,fix(atex): Гант — задания не налезают на следующие (округление длительностей) (#3708)
2026-06-25T09:43:05+00:00,2026-06-25T12:43:05+03:00,issue,ideav,3713,,,download/atex/js/production-planning.js Добавить иконку Гантт рядом с выбором дат - переходить в диаграмму с указанным диапазоном
2026-06-25T09:55:49+00:00,2026-06-25T12:55:49+03:00,pr_created,unidel2035,3714,,yes,feat(atex): иконка Ганта у фильтра дат планирования → диаграмма на этом диапазоне (#3713)
2026-06-25T09:57:00+00:00,2026-06-25T12:57:00+03:00,issue,ideav,3715,,,"https://github.com/ideav/crm/pull/3711 Перестали записываться поля ""Резка и Лидер"", ""Сырье/намотка, мин"", ""Наладка ножей, мин"""
2026-06-25T10:04:36+00:00,2026-06-25T13:04:36+03:00,issue,ideav,3717,,,download/atex/js/production-planning.js Почему фольга не в конце дня? Это критично
